,text,label,problem
2850,a three part documentary series that explores a unique rehabilitation program for repeat offenders and gang members . ,0,subjectivity
2851,"moving to the big city , deeds finds himself besieged by opportunists all gunning for their piece of the pie . ",0,subjectivity
2852,jacki resolves to play this one last gig and then throw in the towel if she does not find success . ,0,subjectivity
2853,"enough trivializes an important crisis , reduces it to an almost comic embarrassment . ",1,subjectivity
2854,"through an allegorical 'fable' that is told in parallel with joseph's struggle , we are left to decide for ourselves in the end , who is the crow and who is the wolf . , was someone out to get joseph , was it a stroke of bad luck , or was it all in his head ? ",0,subjectivity
2855,"if this dud had been made in the '70s , it would have been called the hills have antlers and played for about three weeks in drive-ins . ",1,subjectivity
2856,jordan must decide if simon's answers are good or evil as the paths become intertwined into each other and the lives of the four friends are eopardized as one falls victim to society's views and the other three bond together to carry out a friends promise . ,0,subjectivity
2857,"as the years pass by , the aged patricia gets a visit by . . . francis . ",0,subjectivity
2858,"during that time , evelyn and her brothers suffer the abuses of living in orphanages while desmond struggles to secure finances . ",0,subjectivity
2859,noyce films it more as a shocking history lesson than as drama . ,1,subjectivity
2860, . . . comes alive only when it switches gears to the sentimental . ,1,subjectivity
2861,it works its magic with such exuberance and passion that the film's length becomes a part of its fun . ,1,subjectivity
2862,"broomfield reminds us that beneath the hype , the celebrity , the high life , the conspiracies and the mystery there were once a couple of bright young men -- promising , talented , charismatic and tragically doomed . ",1,subjectivity
2863,"time stands still in more ways that one in clockstoppers , a sci-fi thriller as lazy as it is interminable . ",1,subjectivity
2864,"graças às interações entre seus personagens , o filme torna-se não apenas uma história divertida sobre uma curiosa perseguição , mas também um belo estudo de personagens . ",1,subjectivity
2865,the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power . ,1,subjectivity
2866,the story of the couple is told to a woman in a nursing home ( rowlands ) by an old man who regularly visits to read her the story from a notebook . ,0,subjectivity
2867,"at this , he loses his temper and gets physical with the employee . ",0,subjectivity
2868,"a beautiful , entertaining two hours . you get the idea , though , that kapur intended the film to be more than that . ",1,subjectivity
2869," . . . ambition is in short supply in the cinema , and egoyan tackles his themes and explores his characters' crises with seriousness and compassion . ",1,subjectivity
2870,"this fairy tale beginning freefalls from happy to disastrous as the newlyweds are besieged by emotionally challenged children , a savagily jealous ex-wife and a drunken dad . ",0,subjectivity
2871,"essentially , noyce just wants to tell a good story , which he does . ",1,subjectivity
2872,a little girl's search for her biological mother who had abandoned her as a new born baby is brought out poignantly in 'kannathil muthamittal' . ,0,subjectivity
2873,"sitting in the third row of the imax cinema at sydney's darling harbour , but i sometimes felt as though i was in the tiny two seater plane that carried the giant camera around australia , sweeping and gliding , banking and hovering over some of the most not",1,subjectivity
2874,"journeying from the vietnam war to pulaski , tennessee and back to vietnam , daughter from danang tensely unfolds as cultural differences and the years of separation take their toll in a riveting film about longing and the personal legacy of war . ",0,subjectivity
2875,"it captures the spirit of a small , country town as its citizens discover that beer definitely tastes better when it's free . ",0,subjectivity
2876,to portray modern women the way director davis has done is just unthinkable . ,1,subjectivity
2877,"if [jaglom's] latest effort is not the director at his most sparkling , some of its repartee is still worth hearing . ",1,subjectivity
2878,"missteps take what was otherwise a fascinating , riveting story and send it down the path of the mundane . ",1,subjectivity
2879,a comedy adventure in the tradition of thelma and louise meets the grumpy old men . ,0,subjectivity
2880,"we can see the wheels turning , and we might resent it sometimes , but this is still a nice little picture , made by bright and friendly souls with a lot of good cheer . ",1,subjectivity
2881,outrageousness is all plympton seemed to be going for this time . we miss the quirky amazement that used to come along for an integral part of the ride . ,1,subjectivity
2882,bullock's complete lack of focus and ability quickly derails the film,1,subjectivity
2883,"everything is set for the perfect weekend , until one of the guests stumbles across an old history of the house with the power to unleash the horrors of scotland's past . ",0,subjectivity
2884,over a fourteen year period they were the heartbeat on every hit from motown's detroit era . ,0,subjectivity
2885,"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises",1,subjectivity
2886,"an overblown clunker full of bad jokes , howling cliches and by-the-numbers action sequences . ",1,subjectivity
2887,"we find elvis ( bruce campbell ) as an elderly resident in an east texas rest home , who switched identities with an elvis impersonator years before his "" death "" , then missed his chance to switch back . ",0,subjectivity
2888,"this causes duncan's father ( jenkins ) further grief , who doesn't understand his son's unusual mourning rituals . ",0,subjectivity
2889,"holofcener rejects patent solutions to dramatize life's messiness from inside out , in all its strange quirks . ",1,subjectivity
